id,document,label
5563606,이클은 하드포크 효과가 미비하네,0
5563734,리플.. 이제 상폐로 가는거냐 ㅋㅋ,0
5564245,1달만에 망한 천재 트레이더 ㅋㅋ,0
5564358,리플 산놈들은.. 뭘 해도 안될놈이다 ㅋㅋㅋㅋ,0
5564557,아씨발클레이좆같네,0
5564558,리플이랑 플엑이랑 어떤게 더 멍청함?,0
5565190,디씨위키에 쳐보니깐 리플은 리또속이라는데,0
5565204,이오스가 코인판 흐름을 바꾸지 않을까 했는뎅 아니었네염ㄷㄷㄷㄷㄷㄷㄷ,0
5565265,리플은 진짜 안오른다,0
5565627,아니 리플 왜이리 돌덩이냐?,0
5566041,클레이 왜 떡락하냐 ㅡㅡ,0
5566239,이오스 4.8층  오냐 씨발년들아?,0
5566559,이오스 6층인데 손절해야됩니까 행님들?,0
5567002,아직도 리플리플 거리는놈들 존나 신기 ㅋㅋ,0
5567057,시발 이오스트 틴자마자 수직하락하네,0
5567059,와 ㅅㅂ 이오스트 바로팔았음 ㅈㄴ 무서워 사지마,0
5563375,이더 32만5천에 매도 생각하고 28에 큰거 2장 태웠다,1
5563545,체인링크도 빨랑 스테이킹 지원했으면 조켔땅~ ㅋㅋㅋ,1
5563643,여윽시 에드 모은느게 재미가 있다잉 ㅋㅋㅋ,1
5563717,클레이튼 사라..,1
5563753,스텔라 100원 갈것 같은데염ㄷㄷㄷㄷㄷㄷㄷ,1
5563754,리플 가자!.!,1
5563802,부대장 이더 가는데염ㄷㄷㄷㄷㄷㄷㄷ,1
5563861,이더 안정감은 씹지린다 역시,1
5563922,트론 매도하니까는 더상승하넹ㄷㄷㄷㄷㄷㄷㄷ,1
5563990,원금 50 그냥 비트 존버하라니까 ,1
5564067,와 씨발 비캐 뭔데 갑자기 졸라 쏘냐?,1
5564189,역시 비트코인은 재밋다,1
5564269,메이저알트들 중에서는 에이다 스텔라가 가장 좋아보이네염ㄷㄷㄷㄷㄷㄷㄷ,1
5564312,트론 더 상승할것 같은뎅ㄷㄷㄷㄷㄷㄷㄷ,1
5564340,10분만에 리플왜 180%급등한거야?,1
5564350,픽셀 반등시작,1
5564359,픽셀 바겐세일이네 줍줍하는 사람이 임자 ㅋ,1
5564377,■■■픽셀코인타라 호재첨가■■■,1
5564444,리플10 배 간다,1
5564492,리플 2천원 비트 2억,1
5564604,리플 천만 간다!!,1
5564618,■썬더 제2의 비트코인 역사만들듯■,1
5564645,비캐 괜찮아 보이네 요즘..,1
5564726,클레이로 일낸다,1
5564737,클레이 가즈아,1
5565036,ㅋㅋㅋㅋㅋ 클레이 떡상하노 이기,1
5565041,클레이 코인원 상장 미친ㄷㄷ,1
5565299,클레이 다음주안으로 1000원갈듯,1
5565565,무비 펌핑들어간다 빨리타라,1
5565609,앵커 출발한다,1
5566011,아픽스 빼고 트론 넣어라 ㅋㅋ 트론 갈기세,1
5566196,2연타석 홈런쳤다. 3번째 타석은 트론간다,1
5566212,트론 펌핑장왔당!!!!!,1
5566233,트론 간다 했쥬?,1
5566387,클레이 쭉쭉오르노 ,1
5566962,루나는 스테이킹하고 + 20%올랐던데,1
5566983,한달 100만 내고 싶으면 비트맥스 해라,1
5567055,이오스트 40원간다  한번쏘면 우주가는거 알제?,1
5567085,이오스트 곧 쏜다,1
5573173,리플빨리 다빼 ,0
5573188,하 리플 씹년때문에 자금순환 꽉막혀있어서,0
5573389,이더리움 십팔새끼,0
5573671,오늘 카이버 변동성 ㅈ되네,0
5573764,주말장 앞두고 비트랑 비캐가 죽쓰니,0
5573871,좋은말할때 비트토렌트 0.45원까지 쳐올려라 개쳐맞기전에씹새끼들아,0
5573874,리플 ㅋㅋㅋ 한국지분률이 87%임 ㅋㅋㅋ,0
5573897,마스크너무비싸지않냐?ㅅㅂ,0
5573903,다들 이제 비트코인 안물어보더라,0
5574217,씹더리움 이새낀 비트랑 쌍으로 개좃망이네,0
5574577,체인링크 조정 존나크게 함 올듯싶다,0
5574690,리플 정리하는개 답이겠지?,0
5575291,오 .. 비트 떡락?,0
5575359,근데 비트코인은 무슨용도로 쓰일수있는거임? 처음나온 시스템이란거에 의미가,0
5575716,디카르고 상폐각 아니냐?,0
5575778,디카르故보다 낫지,0
5576454,클레이튼 실망한 사람들 보삼,0
5576724,트론 터질예정,0
5573501,펀디대박이다,1
5573509,펀디엑스 오르는이유- 페이팔협약,1
5573521,카이버타라..,1
5573527,펀디 10원가즈아,1
5573756,체인링크가 역쉬 좆플보다 낫땅 ㅋㅋㅋ,1
5573845,카이버 아짇 안탔냐...,1
5573848,아..카이버 ...배아파....부럽노,1
5573856,카이버미쳤네 진짜,1
5573968,무비쏘고나면 다음은 꼭 메디블록 쏘더라 업빗,1
5574051,리플이 절대 망할수 없는 이유 밝혀짐.,1
5574099,뿌뿌 비트코인 9156에서 재점화 시작합니다~~~!,1
5574196,3년간 코인판 관망한 결론 : 비트코인 외에는 다 씹스캠,1
5574219,호주 우체국에서 비트코인 구매 가능해졌다,1
5574344,드디어 리플 살때가 온 듯,1
5574368,오브스 안들어가는흐구업제? ㅋ,1
5574398,이더 익절 했다,1
5574467,체인링크가 알트대장이네,1
5574468,체인링크가 전고점을 또 갱신하공 잘 유지하고 있땅 ㅋㅋ,1
5574474,에이다 리플 모가지따러가는중,1
5574523,에드가 개이득이었네,1
5574539,체인링크 5만원가는데 아직안탄흑우 없지,1
5574568,체인링크 지금 저점다진듯 ,1
5574687,리플  젠장 믿고 있었다구!,1
5574697,도지코인 오른거 봐랑 ㅋㅋㅋㅋ,1
5574698,머선일이고 도지코인,1
5574702,리플 ㄷㄷ,1
5574916,체인링크 5만원가는데 안탄흑우있나?,1
5575186,도지코인 가즈아!!,1
5575201,메탈가겠지? 아니야 쿼크가가려나?ㅋㅋㅋㅋ,1
5575253,좀 전에 엔진코인 급떡상 뭐냐?,1
5575405,역쉬 체인링크가 이번 불장의 이더리움이당 ㅋㅋㅋ,1
5575836,앵커는 과연 어디까지달릴수있을지,1
5576229,넴.빗 에섹토브 간다간다뿅간다,1
5576829,뭐야 비트코인 많이 회복했네,1
5576936,드디어 비트 가는거냐,1
5577023,오늘 비트는 상승이쥬,1
5579659,트론코인은 왜 메이저임?,0
5579724,리플 32층에서 물렸다,0
5579821,리플 정신병자들의  어설픈 세뇌교'육 ㅋㅋㅋ,0
5579844,리플 손절해라 미친넘들아,0
5579933,리플 3000~4000원대에 물려서 지금까지 못나오는 새끼들이 설마있냐?,0
5579945,리플 쏟는다 ㅋㅋㅋㅋㅋㅋㅋㅋㄴ,0
5579947,리플 지옥가는중ㅋㅋㅋㄱㅋ,0
5580050,리플 ㅋㅋㅋ 좃썸 ㅋㅋㅋ 씹창났다.. 역시 리또속은 과학이다.,0
5580125,리플 ㅋㅋ 실시간   급락속도 보소 ㅋㅋㅋ 빛보다 빠른듯 ㅋㅋㅋ,0
5580132,리플380에 사자마자 서버 터지고 나락가는거 실화임??,0
5581638,"다 던져라!! 비트코인 떡락한다!! 시진핑, 트럼프 망언으로!!",0
5581775,에라이 비캐 나가리네 ㅆㅂ 던진다 드러워서,0
5581791,씨발 비캐 안해. 꺼져,0
5582112,아 앵커ㅡㅡ,0
5582225,앵커 10.6 구조대 있나요,0
5582271,지금 뭔가 이더 떨어질거같다...,0
5579571,대시>비캐>라이트코인,1
5579629,스텔라루멘 여기서 더 오를 가능성 있음?,1
5579633,"알트코인 합쳐서 수익률100%중 이더리움,리플",1
5579638,이더리움 2천만 간다,1
5579651,이더리움으로 2천 먹었다,1
5579693,펀디사야한다,1
5579716,펀디 시총 560억 ㅎㄷㄷ,1
5579817,이더가 멱살 잡고 끌어올리는데 뭐하노,1
5579819,리플 4000원 갈거같다,1
5579869,리플 210에 탓다,1
5579884,리플 352 탑승했다..,1
5579899,이더리움 2년 6개월 존버 탈출!!!!!,1
5579905,역시 리플,1
5579960,리플 회복력뭐냐ㄷ,1
5580144,비캐 반등 시작하네요,1
5580152,리플다시가누 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 330원줍줍했는데,1
5581607,장투는 비트코인으로 해라,1
5581646,루나 슬슬 시동걸어보자 ,1
5581739,비캐 미친듯이 떡상한다 와 ,1
5581741,역대급 펌핑이냐? 가즈아 비캐,1
5581742,지한이형 등판 비캐 뜨윽상(인증샷),1
5581797,비캐 심상치 않다ㄷㄷㄷㄷㄷㄷㄷ,1
5581809,그렇지 가즈아 ~~~비캐가 대장이닷,1
5582097,오 이더 올라간다,1
5582098,비캐말곤 살게없다 ㄹㅇ,1
5582132,빨리 이더리움 사놔라,1
5582219,이더 올라간다,1
5582234,비캐 -70에서 -7됏는데 장투 ㄱㅊ?,1
5582259,이더 48만원 오늘안에 가능,1
5582296,리플 - 드디어 시동걸었네요.,1
5587657,이더 탈출한다 잘가라,0
5587686,이더 떡락할 거 같은디..,0
5587688,이더 떡락하겠지 근데,0
5587699,어찌보면 이더리움 자체가 개씹스캠 사기지,0
5587707,이더 와이라노.,0
5587826,비캐 개새끼야 자냐?,0
5587868,트론대체 뭔일이여?? 왜이래?,0
5587875,아니씨발 이더새끼만 재미보고,0
5587915,이더리움 2000 청산당했다,0
5588151,비캐는 그냥 지옥가네 ㅋㅋ,0
5588305,어휴 헤데라 꼬라지,0
5588377,디카르고 물려서 찾아봄,0
5588666,트론 40선 깨졌다 꺼ㅓㅓㅓㅓ억~,0
5588702,하락장의 대마왕~ 리플똥개 나가신다. 길을 비켜라~,0
5588840,이더 지옥가서 너무 행복행,0
5588869,이더리움 시발년아,0
5589059,저 병신같은 비캐는 그냥 심정지구만,0
5589099,이더 조때따,0
5590852,디카르고 물렸당 ㅋ.ㅋ,0
5591060,ㅋㅋㅋㅋㅋ 비트하오 지옥 가보자~~,0
5591592,넴 끝났음?,0
5591823,여기가 비트코인 갤 맞아요? 글왜케없음?,0
5592323,"결국, 리플 터졌네요.",0
5592435,디카르고 살려죠,0
5592919,리플 빼고 전부 씹창났네요 ㅋㅋㅋㅋㅋㅋ,0
5593068,유니 개 씹 스캠년아,0
5593281,체인링크 씨.  팔,0
5587525,리플 왜케 쏘냐 ,1
5587527,카르디아 먹기 쉽네,1
5587528,이더리움 겁나 쏘는구나ㅎㅎㅎㅎ,1
5587539,이더리움 투더문하네,1
5587543,키야 이더 잘한다 ㅋㅋㅋㅋ,1
5587551,50 아래에선 무조건 이더 잡았어야지,1
5587612,이더리움 찐이였구나 ㅎ,1
5587614,이더 진짜 믿고 땡겨본다 가즈아,1
5587615,결국 비트는 다시 돌아온다,1
5587617,리플 올라간다 술술술술,1
5587739,잡코인은 안믿는다 오로지 비트만 믿는다,1
5587858,트론으로 700빨았네ㅋ,1
5588085,카르디아 가즈앗,1
5588266,트론 뭔데 혼자 솟았냐,1
5588281,비트 약 10퍼 이더 15퍼 수익중,1
5588293,이더새끼 깝치더니 꼴 좋다,1
5588454,리플에 전재산 박았다,1
5588493,이오스 모냐 ㄷㄷ 킹오스,1
5588573,트론으로묵자,1
5588621,이오스 움직임 느낌 있는데염ㄷㄷㄷㄷㄷㄷㄷ,1
5589020,앵커코인간다..,1
5589031,앵커 15까지는 가겠다야,1
5589124,앵커 단타처라 ,1
5590848,결국은 이더인가ㅋㅋㅋ,1
5591055,이더리움 가즈아!!!,1
5591197,야금야금 올라가는 비트 알재?,1
5591253,리플 날라간다,1
5591613,두카토 상승세 보니 비트렉스 살아있네~ ,1
5591674,이더리움은 진짜 존버다,1
5592657,가상화폐 투자 만족도가 가장높은게.. 리플 이라고 합니다.,1
5592984,체인링크 잘 가네 ㅎㅎㅎㅎ 개꿀,1
5593012,와 유니 뜨억상,1
5593671,가상화폐 만족도 부동의 1위 - 역시 리플입니다.,1
5594207,메탈/프로톤 동시 상폐 쫌 너무하네,0
5594260,"리플 빼고 전부,, 개작살 나는군요..",0
5594523,이더는 조정언제끝나냐,0
5594960,진짜 오늘 비트 내리면 알트들 어쩜?,0
5596276,앵커 씨발병신코인 다 턴다,0
5596388,유니스왑 맛탱이 간겨?,0
5598255,테더떔에슈바 손해봤네,0
5598957,비캐 병식ㄴ됨?,0
5600127,흠 비트 1500가니까 다음 하락이 무섭네..,0
5600644,위믹스 젖빠지네 ㅋㅋㅋㅋ,0
5600697,클레이는 언제가는거냐,0
5600754,리플 오른것도 없이 빠지누,0
5600772,몇달라까지 비트 떨어지겠어?  ^^,0
5600968,요즘 비트 변동폭 크다,0
5601045,ㅅㅂ 비트 13k 깨지걧네,0
5601078,ㅅㅂ 비트는 양쪽 뚝베기 다깨네,0
5601279,비캐... 이제 끝인가...,0
5594139,유니 다시 달린다,1
5594447,내일 한국장 열리자마자 비트코인 오른다,1
5594719,유니짜장 반등오냐?,1
5595092,오늘 비트 ㅈㄴ 오르네,1
5595393,시총낮은것중에 남은거 픽셀 사라 빠른놈만먹는다,1
5596679,비캐 달달하다,1
5597068,앵커 간다,1
5597094,전세계 가상화폐 만족도 1위 - 리플,1
5597334,지금 업빗 비트토큰 단타 개꿀임,1
5597338,"비트코인 3천만원 회복되면, 그때 리플도 300원대 안정적으로 진입될듯.",1
5597810,클레이 떡상각이냐?,1
5598260,왜 비트코인만 지금 떡상중임????,1
5598265,"결국, 리플 대박터졌네요.",1
5598315,비캐 상승률 ㄹㅇ 찐 후덜덜하넹,1
5598316,"리플, 결국 초대박 터졌네요.",1
5598459,이더 떡상가자!!!,1
5598853,이더하이 잘가노 ㅋㅋㅋ 차트 미쳤네,1
5598861,이더하이 떡상 오지구요~,1
5598875,이더하이 떡상해부럿네,1
5598959,이더하이 떡상ㅇㅣ겟죠?,1
5599315,■■■빗썸 가두리 메탈 천원에서 만원까지 급등■■■,1
5600081,와 비트 또쏘네,1
5600251,리플 천원 가냐?,1
5600319,"위믹스 개부럽다 걍,,",1
5600342,위믹스 어디까지 갈까나,1
5600606,이클핫하다고해서 봤는데 ㅋㅋ,1
5601651,응 비트 끝났어~~,0
5601844,비캐 왜 떡락함?,0
5601951,이더는 비트한테 안됨,0
5603114,리플 너무급등해서 불안하군요.,0
5603364,도망쳐 비트,0
5603630,떡락 한다 도망쳐 비트,0
5603657,이오스 망했냐 씨발 비트 5배 오를동안 1원도 안올랏니,0
5603746,백신 개발되면 비트코인 죽는거냐?,0
5604585,엠블 지금 들어가면 ㄹㅇ야수냐?,0
5605078,펀디엑스 언제오르냐고요!!!!  아진짜어떡해,0
5605110,환율 원화가치가 올라가니 비트 가격이 내려가네 ㅅㅂ꺼,0
5605190,리플 살짝 올려줄때 튀어라,0
5605264,역시 비트 흐르네,0
5633707,리플 물린거로 지랄하지마 시발년들아,0
5633712,리플 620 구조대 오냐? 진짜 오는거 맞냐??????????????,0
5633907,리플 585에 묶인 게이다,0
5633909,리플 540에 팔았는데 올라서 존나 화나서 변기 깨부쉈다.,0
5633960,리플 또 고공낙하 하겠네,0
5639467,리플 싀불,0
5601470,와 비트 이번달 장대양봉 뭐냐,1
5601665,이더리움에서 다시 비트코인으로 움직이고있는건가,1
5601679,이더리움의 독주는 어디까지일지 ㅋㅋ,1
5601831,이더리움 개당 1억 간다,1
5601950,이러다 진짜 비트 2천가나...가나연!!!,1
5601960,슨트 500원 정도는 다시 오지 않을까?,1
5602029,와 ㄷㄷ  빗썸 위믹스 찐반등한다 곧,1
5602047,빗썸 위믹스 시작한다 달린다,1
5602068,와 비트 미쳤냐 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋ,1
5602276,비캐는 죽지않는다,1
5602481,연말까지 비트 20k 뚫는다,1
5602485,절대 안오를거 같던 비트코인 다시 오른다며?,1
5602676,와 비트 15k ㄷㄷ ㅋㅇㅂ도 가즈아,1
5602910,다들 쉐복 한창이네~~  비트 쭉쭉 가자!!! 2천 가즈아!!,1
5602918,비트덕분에 비트계열들도 빛나고있음,1
5602940,오오 비트 너무 잘오르자나~,1
5603287,촉이왔다. 비트코인 2차붐이 연말에 올듯,1
5603529,전설적인 투자가 빌 밀러도 도뎌 비트코인 인정했땅 ㅋㅋㅋ,1
5603605,이더리움 편안하다 ㅇㅇㅇㅇ,1
5603705,가즈아 가즈아 대장도 비캐도 가즈아!!!,1
5603715,이더오르자!!!~~~,1
5604182,오늘 비트랑 이더 쭉쭉 올라간다,1
5604361,헐~~  비트 또간다,1
5604381,포블게이트는 진짜 불장 오래가네 비트 빼고도,1
5604545,마로 달린다,1
5604586,비캐 얼마만에ㅡ혼자 펌핑이냐 ㅋㅋㅋ,1
5604593,비캐도 달리고 벡스도 달리자,1
5604748,오늘도 비트기대된다,1
5604993,역시 주인공은 비트코인,1
5605019,이더리움 볼트 괜춘한듯,1
5605146,유니 개뜩상 왜이러냐,1
5605328,체인링크에 모든걸 걸기로 했다,1
5633718,리플 583층 풀매수ON,1
5633958,지금 바닥다졋다 리플 풀매수하러간다,1
5633962,스텔라루멘 늦지않음 빨리사라 지금 오르는중,1
5641252,리플 막차 출발하나요,1
5641256,리플출발,1
5647733,스텔라 처누르는거진짜 죽이고싶네,0
5647746,이더리움 개새기 저러다 떨어진다에 랄부 두짝건다 7만원 버리고간다,0
5647834,청와대 경제부처관 비트코인 전량 매도 중. 경제대공항급 떡락 예고,0
5647842,슨트 이 씨발 병신코인 오 ㅐ안가냐ㅋㅋㅋ,0
5647843,곧 비트 19300까지 후퇴함,0
5647869,리플빠진다 빨리내려~~~~~,0
5647883,역시 노근본 개좆씹스캠 리플,0
5647901,리플 700선 붕괴 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
5647903,리플 하락속도 보솤ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
5647905,리플 ㅋㅋㅋㅋㅋ,0
5647909,리플은 위로 시체가 너무 많아서 힘들다니까 ㅋㅋㅋㅋㅋㅋ,0
5648706,리플 애초네 개발자가가격 오르면 팔아버리는 쓰레기코인,0
5661555,[정보] 리플 에어드랍 - 또하나의 쓰레기.. 폭락조짐 보인다.,0
5686479,리플 정말 대단한 쓰레기다,0
5688426,비캐 언제 쏘냐 시발,0
5688483,앵커 시발년아 ,0
5691958,리플 개쓰레기코인때문에 장박살나네 씨발,0
5691961,리플 바겐세일하노 ,0
5691962,리플 어디까지 운지하노,0
5691963,빨리 손절치라고!!리플=알트대장 대장하락>알트떡락장,0
5691965,리플 탄 ㅂㅅ들있노?,0
5691983,리플 팔아라... 마지막 경고다..,0
5691993,리플  패닉셀 오지농,0
5712317,리플개씨발쓰레기코인,0
5741960,리플 나락감?,0
5743717,리플  상폐될까봐  두려운사람,0
5743721,라이트코인 비트 1/10 금액이라며 미친년아,0
5743739,애들아 오늘내일중으로 비트 1000$정도 하락가능성 있어,0
5743837,리플 또 좆같이 흐르기 시작,0
5747607,리플 왜 지옥가냐 갑자기?,0
5748075,리플 진짜 웃음벨이네 ㅋㅋㅋ,0
5748320,어떤병신이 자꾸 리플사냐 ㅋㅋㅋ,0
5764930,리플 바이낸스 상폐,0
5765022,리플 1분당 25틱씩 올라가면 올해안에 1달러 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,0
5647729,리플 돈복사기 가즈아,1
5647732,엠블 달린다,1
5647745,리플720뚫리면 760까지 고공행진 가자,1
5647753,리플 시작됬다 돈복사기 탑승해라 ㅋㅋ,1
5647760,ㅋㅋ 리플로 오늘도 치킨값 벌즈아!,1
5647761,비캐 떡상에 내좌지한의 우지를 건다,1
5647768,리플 1분마다 돈복사되네 ㅋㅋㅋ,1
5647769,리플 진짜 천원은 찍겠는데??,1
5647778,리플떡상에 내 보지한의 똥꼬털을 건다,1
5647782,지금 리플 역프 또라이급이네 왜케 안오르냐,1
5647785,광기의 리플 ㅋㅋㅋ,1
5647787,바이낸스 리플 현재가격 740ㅋㅋ 돈복사 안하고 뭐하냐 ㅋㅋ,1
5647796,오늘 리플 최소740까진 보장이다 ㅋㅋ치킨값 벌ㅈㅏ,1
5647805,버거형님들 오기전에 리플 탑승해라 ㅋㅋ,1
5647813,좆지한의 좌지털을 건 역대급 리플이 시작된다~~!,1
5647816,ㅋㅋㅋ ㅁㅊ 바이낸스 비트코인 전고점 뚫었네,1
5647831,리플 만개 스텔라 만개 들고있어서 든든하다,1
5647832,비트코인 달린아 리플 스텔라 가즈아,1
5688615,스텔라 200 가자!!!,1
5741776,리플 달달하누,1
5741777,이더 50퍼 익절 후 머장 탑슨 ㅋㅋㅋㅋㅋ,1
5741808,비캐어디까지가노,1
5741910,이더 미쳐 날뛰노,1
5741913,이더 머선129!!!!,1
5742265,리플가자ㅋㅋㅋㄱㅋ,1
5742352,트론 올라타라,1
5742949,이더 꺼---------억,1
5743880,이더리움만 사면 먹는 장인데,1
5743915,트론 100가냐?,1
5745048,이더 잘가노,1
5745908,리플 인탄 병신없제?ㅋㅋㅋ,1
5745929,리플 청산당할뻔했다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
5747142,이더리움 ㄹㅇ 근본코인,1
5747228,비트코인과 리플 탄사람들만 대박 터졌네..헐..,1
5747257,"라코,비캐 시총 100조 갈수잇냐?",1
5748070,리플 어짜피 오른다 ㅋㅋㅋ,1
5765090,넴 쏜다!!,1
5765119,이더 ㅈ밖았누 ㅋㅋ,0
5765267,아! 미래형 리플이 왜 이래~~,0
5765425,넴 함부로 탑승하지마라~,0
5765428,카이버 씹 스캠 아니냐,0
5765520,리플 설거지?,0
5765597,넴 234 사람있어요!!!,0
5765638,리플 운지시작한다,0
5765688,이더리움 지하 20층 여기사람있어요,0
5765719,리플 운지,0
5765778,리플 떡락,0
5765943,리플 떡락 예정??,0
5765946,이더리움 개망햇네 ㅋㅋㅋㅋ,0
5765949,리플 또 속는 흑우없제?,0
5765976,리플 악재냐? 또 내려간다.,0
5766128,라코 이더 병신같은 코인,0
5766131,아 넴 씨발련,0
5766189,개야발 비캐라코 개색기야,0
5766294,비트는 신고가인데 이더는 전고가도 못가네...,0
5766315,넴 이 개 좆같은 코인년,0
5766329,리플 곧 휴지조각 될건데 왜 삼?,0
5766486,이더 이 ^^1발련은 망부석이냐?,0
5766744,이더리움 이^^1발련은 호재떠도 홀딩 쳐박네,0
5766884,이더 이 개병신은 오히려 떨어지네,0
5766917,리플 사면 단점,0
6105591,해외 이더 150후반 유지하는데 우리는 쳐 내려꽂네ㅋㅋ,0
5765233,와 리플 타신분들 축하드려요..ㄷㄷ,1
5765299,메탈 갑자기 왜 저리 올랏냐,1
5765336,리플 가즈아,1
5765343,비캐타라 ㅋ 장난질 시작 됬다.,1
5765393,내가 넴 사라고 했지 새끼들아 ㅋㅋㅋㅋ,1
5765441,넴 익절,1
5765447,넴 사라,1
5765517,지금 넴 오른다 슬슬 미리 탑승해라 ㄱㄱ,1
5765543,넴 사라한 사람 나와 사랑한다,1
5765750,리플 호재떳다 ㄷㄷ 대박,1
5765753,넴 10퍼먹고 익절ㅋㅋ,1
5765880,이더리움 ㄹㅇ 심상치않다,1
5765966,스텔라 반응온다,1
5766032,메탈이 심상치않다,1
5766169,넴 사라 ㅋㅋㅋㅋㅋ,1
5766247,리플 사고싶은 충동 겁나 생기네 ㅋㅋㅋㅋ,1
5766248,비캐  쏜다,1
5766255,넴 편안~하다,1
5766261,넴 넣어서 점심엔 초밥 먹는다^^,1
5766266,ㅋㅋ 넴 201  폴카 6750 평단 개꿀,1
5766280,리플 오늘 300간닷,1
5766316,넴 20퍼 익절,1
5766322,리플욕하면서 니들 리플 조금씩 쳐 사고있는거 다 암 ㅋㅋㅋㅋ,1
5766548,엠블 아직안탄흑우업제?,1
5766662,아 이더리움 달달하다ㅋㅋㅋ,1
5766672,이오스 타라,1
5766729,비캐간다 올라타라,1
5766742,체인링크 이거 한번쏜다,1
5766881,넴 사라 ,1
5767470,리플 조금만 먹을게,1
5767485,와~~ 리플 ...246층에 넣었는데 수익이 벌써 7%넘었네...,1
5767488,ㅇㅒ들아 리플 이번엔 다르다 ㅋㅋㅋㅋㅋㅋ,1
5767506,리플 쭉쭉 오르네 ㅋㅋ,1
6104650,도지 곧 200층 간다 ㄱㄱ,1
6104659,도지 개미털기다,1
6104831,스텔라 간다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
6104838,스텔라 왜쏘냐,1
6104840,리플 간다 ㅋㅋㅋ,1
6104865,도지 다시 오른다 ,1
6105473,엔진 올라가자 ㅋㅋㅋ,1
6105478,엔진 간다 애들아 핸들 꽉 잡어,1
6105479,엔진 주목!!! 엔진 주목!!! 심상치 않다,1
6105494,이제 비트코인은 떨어질수가 없다.,1
6105582,도지 거래대금 미쳤네 ,1
6105911,와 도지 진짜 미쳤네시발ㅋㅋㅋ,1
6722085,그래서 리플 588층 구제각이냐고 ㅠㅠ,0
6722188,비트로 잃는애들은 비트가 문제가아니라 걍 멍청한거,0
6722201,넴 단타 치려 샀은데 거래량이 없다 ㅡㅡ ,0
6722209,펀디 2.2에 탔는데 그냥 내릴까,0
6722283,넴 이씹새끼 때매 미치겠다,0
6722308,다른건 몰라도 비트코인이 떨어지는건 좀심각한거아니냐??.....,0
6722387,리플 왜 혼자가냐 ㅋㅋ 씹스캠련 ㅋㅋㅋ,0
6722395,펀디 어디까지 내려갈 것 같냐?,0
6722642,펀디 심상치않다 ㄷㄷ2.5붕괴 ㄷㄷㄷㄷ,0
6722661,펀디도 개좆박았네 진짜 ㅋㅋ,0
6722713,이번 장 슥 보니까 이더 에이다 나락가면 씹하락장 또나오겠네 ㅋㅋ,0
6722777,넴 이씨발새끼 지혼자 끝도 없이 떨어지네,0
6722787,넴 소리소문없이 떨어지는중,0
6722831,리플 -2%대,0
6736875,좆됐다 도지코인 돔황챠!!!!!!!!!!!!!!!!!!!!,0
6736897,오늘 도지 고점 물리는 새끼는 평생 구조대 구경도 못한다 ㅋㅋㅋㅋㅋㅋ,0
6736910,애들아 도지는 거짓말 안치고 진짜 아무 의미도 없다,0
6736926,도지 도ㅡㅡㅡㅡ망ㅡㅡㅡㅡ챠!!!!@@@@@@@@,0
6736942,펀디 2.94 처 물렸다,0
6736951,★도지 사면 좆되는거지 알지?  쪽본 코인이다,0
6736963,도지 지금 사면 좆된다 저거 ㅋㅋㅋㅋㅋㅋ,0
6736977,도지타면 좆된다 ㅋㅋ,0
6736984,도지 원가 50원대 ㅋㅋ 알아서 도망쳐라,0
6736985,대장이고지랄이고 비트도 개잡주네,0
6736992,도지 120원인데 사면무조건 물림 ㅋㅋ,0
6827735,넴 호재가먼데 씨바 다 중대발표래,0
6827741,넴 670물렷다 시벌,0
6827751,넴또속 ㅋㅋ,0
6827752,넴 시발개시기야,0
6827763,넴 개씨발련이 ,0
6827771,넴좃댓다,0
6827775,넴 운지 ㅋㅋ,0
6827887,넴은 걍 병신이라타면안된다니까 ,0
6828241,리플은 왜못가냐?,0
6722073,넴 2000원  떡상 기원 기도 1일차,1
6722077,리플 빨리타라 떡상각,1
6722087,코린이들 리플 쏜다 풀매수해라 낼아침에 우지말고 ㅇㅇ,1
6722090,리플 상승기류 그래프탔다 ㄱㄱ 빨리타,1
6722121,넴 코인 3주안에 1000원 이상으로 떡상,1
6722138,시간 조종 능력있으면 좋겠다 아ㅋㅋ 비트코인 풀매수,1
6722189,리플 사라,1
6722223,넴 584 풀매수들어갔다,1
6722375,리플 새벽에 한번제대로쏘겠다 ㄷㄷㄷㄷ,1
6722380,내가 비트코인이 떨어지는 것에 걱정을 안하는 이유,1
6722394,리플쏜다 ㅇㅇ,1
6722414,리플 달린다 ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,1
6722426,리플쏜다 빨리타라 ㅇㅇ,1
6722429,펀디쏜다,1
6722440,펀디 쏜다 비트랑 단타먹어라,1
