num,title,label
1866313,오늘은 비트코인골드 설거지할차례 8만원갑니다^^,
1866332,이호로새끼들은 욕심이 얼마나 그득그득한거야 리플이클이 올랐다고,
1866357,도지 차트관점 공유한다. ( 돈되는 정보 / 리딩아님 ),
1866363,친구가 새벽부터 위믹스,
1866371,이야 비트 씨발 그냥 시원하게 좆됐노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1866396,어제 술먹고 보라 위믹스 사놨는데 왜이럼,
1866404,리플 다시 800원대로 가냐?,
1866408,리플이랑 이클이 오른다고 병신들아 뭔뜻인지 몰라?ㅋㅋㅋ,
1866445,내가사면 떨어지는데 비트코인 들어가줄까? 숏충이들아?,
1866447,자고 일어났는데 비트 왜 떨어진거냐?,
1866473,"지금 금리 올리지,안전자산으로 돈 모이지, 비트상승여력있냐?",
1866476,아발 왤캐올라감,
1866482,카이버는 진짜 개폐급이네,
1866493,아발란체  장투 괜찮을것같은데,
1866530,트론 송금 빠른거맞음?,
1866542,위믹스 한달 뒤 가격,
1866553,위믹스 개좆같은 스캠년 ㅗㅗㅗㅗㅗㅗ,
1866560,하긴 오늘 위믹스 상장도 상장하지만 미르4 300만명 본기지에서,
1866573,위믹스 필리핀 상장하면 보따리임?,
1866594,왜 비트 쳐박는데 알트가 버티는줄아냐?,
1866613,체인링크 지금 자리 ㅈㄴ 좋은거같다,
1866621,위믹스 오르는 시점 알려드림,
1866626,ㅋㅋㅋㅋㅋ 위믹스 내려갈줄 알았다,
1866640,위믹스 비트캣상장해도 절.때.사.지.마.라,
1866644,위믹스로 위메이드게임에 쓸수있는거야?,
1866648,위믹스를 샀는데 좀 좇같다,
1866653,위믹스 물량 푸는거봐라 ,
1866660,위믹스 절대 사지마라,
1866669,위메이드 주식 꼬라질봐라 위믹스 사고싶냐?,
1866690,도지 씨발련 700원은바라지도않는다,
1866701,위믹스 상장 홍보 믿지마라,
1866702,위믹스 미르4  동시접속자수 300만명에서ㄷㄷ본진에서 시발ㄷㄷㄷ,
1866706,위믹스 상장빔 없다에,
1866709,샌박  너도 플로우 할수 없냐?,
1866715,위믹스 상장하면,
1866724,이클사고 자고왔음 ㅋㅋㅋㅋ,
1866734,위믹스 상장빔 없습니다,
1866736,위믹스로ㅋ 필리핀 교사보다 돈을 더버네ㅋ동시접속자수 300만명ㅋㅋ,
1866743,위믹스 선동 오진다 ㅋㅋ,
1866750,자자 여긴 위믹스견들이 얼마나있나 보오오올까아아?,
1866751,위믹스 상장 대박인데ㅋㅋ 본진에서 상장하노ㅋㅋ,
1866754,위믹스=누사이퍼=똥,
1866755,위믹스 선동좌 3000% 상승 이새끼 ,
1866756,위믹스살빠에야 누싸삼ㅋ,
1866757,위믹스견들아 짖어!!!!,
1866762,플로우쏜다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1866763,위믹스 선동 하는 애들은 그거 알아??,
1866764,"위믹스 상장 9시간 남음ㄷㄷ거래소는 작지만, 동남아 본진에서ㄷㄷㄷ",
1866765,한번속아준다 위믹스 산다,
1866768,위믹스 선동하는 병신들 ㅋㅋㅋ,
1866783,애들아 위믹스괜찮은거맞냐...평단 7865인데,
1866784,위믹스 절대 상승 안한다ㅋㅋ,
1866790,위믹스는 이제 무섭자나 ...,
1866792,위믹스 언급하는거 병신같다 개추 ㅋㅋㅋㅋㅋㅋ,
1866793,위믹스개잡코인살빠에,
1866801,위믹스=회사가 세력임ㅋㅋㅋㅋ,
1866807,난 위믹스가 떡락해도 걱정없다.,
1866821,위믹스 이번 상장빔 최소 50퍼는 먹는다 ㄹㅇ,
1866826,다들  위믹스  선동할때 나는 샌박으로...,
1866831,위믹스 오늘 오후 5시에 상장하는거... 동남아 시장 열렸다는게ㄷㄷㄷ,
1866834,위믹스 개좆됐는데 어카냐 시발,
1866836,위믹스 조심해라,
1866840,위믹스 ㄷㄷㄷ 5시 상장빔 얼마나 쏠까 ㄷㄷㄷ,
1866843,하 빗갤 위믹스 홍보 센터냐,
1866845,"위믹스 오늘 상장ㄷㄷ 3월 21일 마이크로소프트, 페이스북 동등한 포지션",
1866849,위믹스 기습 상장 뭔데 ㄷㄷㄷㄷㄷ ㅗㅜㅑ,
1866851,위믹스 욕 비중이 늘었다. 빗반꿀 들어간다,
1866858,위믹스같은 씹선동 코인,
1866862,위믹스는 차라리 지금 까이는게 다행인 이유 ㅋㅋ,
1866875,위믹스는 선동이 아니라 팩트기반 상승이라 무서운거,
1866888,아발란체 같은 패턴의 신규 코인은 ㄹㅇ 처음본다,
1866893,비트 이더 반등 시작 ㄷㄷㄷ,
1866897,위믹스고 뭐고 겜국은 겜국이다 김치국..,
1866914,"위믹스 오늘 상장 의미가 있네... 미르4, 300만명 시장 열렸네 ㄷㄷ",
1866926,위믹스 지하실이있었네 ㅅㅂ,
1866935,위믹스,
1866959,위믹스 상장빔 호소인 새끼들 ㅈㄴ 웃기네 ㅋㅋ,
1866976,위믹스 찐반 가즈아ㅋㅋㅋㅋㅋㅋ,
1866987,위믹스 보라 김치 씹스캠들,
1866988,위믹스 욕하지마 이 씨빨련들아 ,
1866995,위믹스 홀더들 잘들어라 내가 지금평단1300원인데,
1866996,위믹스 슈퍼자위단 아직도 정신못차렷어?,
1867000,근데 비트 1퍼도안빠졌는데 알트 -4~8%박았는데 매수를안하냐?,
1867001,단타나 치는 쥐좃시드들만 위믹스 쳐까지 ㅋㅋㅋ,
1867011,아니 근데 이더리움은 진짜 개 병신이네 ,
1867018,세타 비트숏임?,
1867024,플로우 대 ㅡㅡㅡ운 ㅡㅡㅡㅡㅡ지,
1867031,이오스 뒤지는중 ㅅㅅㅅ 올해 상폐가자 ㅅㅅ,
1867076,"위믹스 오늘 상장 진짜네 ㄷㄷㄷㄷ 상장빔 1,000% 도 가능하다ㄷㄷㄷㄷ",
1867080,위믹스 보라의 반란!!!!!!!!!!!!!!!!!,
1867085,위믹스 보라 디센 간다!!!!!!!!!!!!!!!!!!!!!!!!!!!!,
1867087,위믹스 발기하네?,
1867089,위믹스 보라 개떠윽상!!!!!!!!,
1867095,위믹스 떡상ㄷㄷㄷㄷㄷㄷ,
1867097,위믹스 보라 미쳣다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1867099,위믹스 -1프로 됬는데,
1867100,위믹스 풀발기 온 ㅋㅋㅋㅋㅋ,
1867110,위믹스 풀발기?,
1867118,위믹스 다이,
1867126,너네 위믹스랑 보라는 오르는데,
1867128,이오스는 진짜 아니다 씨발 2.650만오면 다 손절치고 다른거 롱탄다,
1867157,위믹스 또 속은 흑우 없제? ㅋㅋ,
1867159,위믹스 하한가 축하축하~,
1867168,위메이드 하한가 ㅋㅋㅋㅋㅋㅋㅋ위믹스 잘가고~,
1867169,이클 리플상승=대하락 시그널 이거모르고 매수한 노애미없제?ㅋ,
1867176,형이 위믹스 6500원까지 내려 꼽는다 했다. ,
1867179,시드좀 되는애들은 비트좀사라,
1867181,위믹스 저건 회사에서 죄다 갖다 파는데 오를리가ㅋㅋ,
1867182,아무리 위믹스라도,
1867184,위메이드 위믹스 폭락하는거 꼬시다. 추천,
1867185,와 60퍼까지보던 루나 청산당했네 수면매매는 위험해ㅠㅠ,
1867187,위믹스 상장빔 노리고 들어간다,
1867193,그냥 다들 다 팔고 비트코인이나 사자,
1867200,아 위믹스 더 사야하냐?,
1867201,위믹스 5시에 설거지한다이거지?,
1867209,위믹스가 어디에 상장함??,
1867220,이더리움이 5퍼 빠지니깐 시발 할말이 없다,
1867253,애1미처뒤진 비트코인 씨1발 진짜 뒤지겠네 왜 반등을 안주는데 씨1발련아,
1867267,보라 위믹스 오늘 달나라갈예정,
1867270,개늬미 ㅅㅂ 비트 개색기 쳐 올릴것 같이 운지하고 개폭락하네,
1867279,뭐야 씨발 비트는 떨어지는데 쎄타토큰은 오르네??,
1867281,위믹스 너희 잘하는거 있잖아,
1867282,분명 위믹스 처물려놓고 빔 나오지 않을까 존버 하는 새끼들,
1867290,리플 존나 빠져서 기쁘다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1867367,작년 12월에 상장했던 크레딧코인,
1867376,이더리움 무빙 씹스캠이네 씨발ㅋㅋㅋㅋㅋ,
1867378,알트들 비트가오르건 횡보하건 무조건 떨어지노,
1867401,위메이드 위믹스 꼬슙노,
1867407,"위믹스 상장 오후5시인거 알제? 동남아 큰손들 오면 3,000% 간다",
1867408,씨발 위믹스 씨발 위믹스!,
1867410,위메이드는 또 위믹스던져야할판ㅋㅋㅋ,
1867416,오브스는 기대감이없어서 그런가,
1867426,이더 왜 자고 일어나니 박살나있냐 ㅋㅋㅋㅋㅋㅋ,
1867450,만약에 비트 8천찍으면 솔라나15만원뚫을수있나요?,
1867467,담배값만 벌자고 비트씨팔련아,
1867469,나 비트코인 600개 있는데 많은거냐?,
1867475,지금 리플 얼마냐?,
1867481,ㅅㅂ 좆같은 비트 ㅅㅂ 진짜 오늘 내손에 걸리면 살인 날 줄 알아라,
1867491,위믹스 발기 시작 빨리타라 후회 말고,
1867515,도지도짇지,
1867567,위믹스 오늘 상장 알고있제? 동남아 시장길이 열린단다 ㄷㄷㄷㄷ,
1867596,ㅋㄱㄱㄱㄱ ㄱㄱㅋ 비트무빙진짜개좆같네시발,
1867606,역사적으로 비트가 5000만원일때,
1867607,펀디엑스의 유쾌한반란,
1867614,누사 비캐똥 처럼 가능하냐?,
1867621,여기서 올려야 숏스 터진다 비트 씹스캠 새끼야,
1867622,아발란체는 대시총이라 그런가 계속 오르네,
1867633,뽀삐 2.605 롱 10배 시드 5천테더인데 이거 본전오면 버리냐?,
1867635,솔라나는 언제나 함 쏠라나?,
1867668,위믹스 상장 오늘 몇시냐,
1867672,위믹스 양전했는데?,
1867692,카이버네트워크 언제가냐고,
1867702,위믹스 상장빔없다 ㅈ만한 사이트임,
1867722,위믹스 계속 트라이 하는거 보니까 한번은 크게 쏠듯,
1867734,샌박 6000층 vs 위믹스 9970층,
1867745,위믹스 비트겟 상장이라 저러는겨?,
1867747,위믹스 7640 밑으로만 안내려가면 들어가 볼 만은 하네,
1867749,위믹스 빨리 타는게 좋을듯 느낌 좋아,
1867757,(개추ㄱㄱ) 위믹스 신규 상장,
1867759,위믹스,
1867764,위믹스 기습상장 실화네ㄷㄷㄷㄷ 동남아 시장 ㄷㄷㄷ시발 ㄷㄷㄷ,
1867766,위믹스 평단 180,
1867771,위믹스적정가 500원 엌 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1867810,위믹스 물린사람인데,
1867814,"위믹스 시발람ㅋㅋ 진짜 상장님 1,000% 쏘는이유란다ㅋㅋㅋ",
1867815,크레딧코인 상장한거에 비해 큰 움직임이 없네,
1867816,솔라나 씨빨련아,
1867821,오늘 위믹스 6500원까지 내려 꼽는다고 했다. ,
1867834,아발 운지,
1867837,위믹스 상장빔 매도 얼마 맞춰 놓으면 됨?,
1867898,헉헉 위믹스 한번 치느라 힘들었다,
1867921,위믹스 오늘 8500원에 판다,
1867925,크레딧코인 더 오르기 전에 매수타이밍 잡아줄게,
1867933,이오스롱 더이상은못버틴다 손절때린다,
1867935,오늘 비트 6천 도전한다 성지글 부탁,
1867960,위믹스 매수 타이밍,
1867967,위믹스많이올랏네,
1867973,펀디엑스) 존나 매집이거나 걍 상폐거나,
1867976,슬슬 비트 눈치 안보고 반등하는 알트들 나오네,
1867986,코인판 답없음 ㅇㅇ 비트 10만원간다,
1867989,ㅋㅋ 비트 시발 돌았냐?,
1867994,위믹스 광고하는 새끼들은 대체 얼마를 쳐물린거냐 ㅋㅋㅋㅋㅋ,
1868001,위믹스 지금 가격 너무 높다,
1868010,아르고 매수타점임,
1868014,사토시 지갑에서 1원이라도 빠져나가면 비트 어케됨?,
1868028,위믹스 튐.,
1868041,위믹스왜들어가냐 ,
1868049,위믹스 아까 팔껄 회사라 노가리깐다고,
1868088,쎄타 비트 떨어지는데 탈비트인척하더니 ㅋㅋㅋ,
1868092,알트새끼들 비트올라갈땐 가만히있고 내려갈땐 더 뒤지고,
1868129,위믹스 비트겟 상장하면 ,
1868134,야 잠깐만 크레이그 라이트 < 이새끼가 비트코인 창시자인거,
1868151,위믹스 사고 싶어도 저 125.128 때문에,
1868153,위믹스.오를것 같냐 ㅋㅋㅋㅋㅋㅋ,
1868160,진지하게 위믹스는 광고 때문에 꼴보기 싫음 ,
1868163,2월 비트 종가 예상,
1868174,위메이드 하한가 맞고 또 나락 위믹스 거래소 상장 ,
1868197,결론내렸다 비트코스 1억간다 ,
1868207,위믹스존버,
1868220,튀어 위믹스 지금이라도 조금 오를때 튀어,
1868228,위믹스9천원때안팔았다 끝까지간다5만원본다,
1868233,비트오르는데 플로우역으로 처박는중 ㅋㅋㅋ,
1868272,알트는 비트랑 상관없이 뭐함?,
1868290,시발 리플 메모 오기입,
1868345,이클 개호로말좆양봉등장,
1868347,솔브케어 커플링 마로 간다 ;; btc 불장 시작이요~~~~~~~~~~,
1868353,디센 아발 폴리곤 100씩 넣어놨는데 ,
1868366,이클 굳굳!!,
1868373,이클 대발기,
1868375,이클 취금이니 ..??,
1868379,이클가좌ㅋㅋ ,
1868385,와우 이클 또달리네..,
1868389,이클 호들갑,
1868398,이클 10만가려고 세력들 매집중임,
1868412,위믹스 힘 못쓰노.....팔자,
1868415,니어vs 루나   ,
1868425,그냥 무지성이클사고 기다리면 돈버는장아니냐? ㅋㅋ,
1868438,위믹스 아직도 들고있는  존버 병신들 없제? ㅋㅋ,
1868440,솔라나 평단 다들 어떻게됨??,
1868470,주식은 몰라도 위믹스 코인은 진도지 꼴난다 ㅋㅋ,
1868477,이클 그냥 살려줄때 도망갔다,
1868480,리플 1090층 사람 있어요,
1868517,위믹스팔고 솔브 사길 잘했다...,
1868520,이클 저새기는 뭐 계속 올라가노 ?시밸럼이 ㅋㅋ,
1868526,업비트 기준으로 비트코인 ,
1868563,이클이냐 엑시냐,
1868580,자고일어낫는데 리플 900원대 갓다왓노 ㅋ ㅋ,
1868587,위믹스 동남아 상장 이거 벌써 반영된거 아님???,
1868600,역사에 기록될 븅신두명 마이클세일러 엘살바도르대통령,
1868605,마이클세일러쉑 18k가도 bitcoin is future ㅇㅈㄹ할까?,
1868632,승률 90% 전업트레이더의 비트코인 차트분석,
1868641,아무쓸모도없는 비트코인 걍 만원와야함,
1868661,근데 존나 궁금한거 비트코인시장 1위는 미국이냐?,
1868692,이클은 오늘까지만오르고 내리겠네 내일부터,
1868720,이클 내릴 타이밍만 보고있는대 쉽지않네,
1868728,오늘밤 비트 선물만기,
1868733,"지금 바낸 비트받치는 물량 빠짐, 이평선 이탈시 폭락예정",
1868745,3월 금리인상 이후 비트코인차트다 이새키들아,
1868768,리플 평단 4천원 이상 있음?,
1868769,리플이 갈 수 없는 이유.,
1868771,난 솔직히 ㄹㅇ 비트 10억 간다고 생각함,
1868775,위메이드 나락가는데 위믹스가 버티는 이유가 뭐임?,
1868778,위믹스 타도 되겠다,
1868794,위믹스 몇시에 팔아야더ㅣ??,
1868812,위믹스 광고충 = 2만층에 물린 망령이니,
1868813,저스트 비트나락갈땐 같이가고 오를땐안오름,
1868828,나만 미국이 망해도 비더리플은 안망할거같냐,
1868836,비트 도미 40이 말이되는거임? 테더가 비트보다 시총작냐?,
1868844,뭐냐 오늘따라 리플 왤케 왔다갔다함,
1868847,리플 저거 벽 뚫수있냐,
1868857,위믹스타도되냐?,
1868859,이클 개 같이 복구 했구만?   주말 이클 시나리오 공개,
1868861,근데 애들아 이쯤에서 usdr테더에 대해,
1868879,아니 씨발 고닉 흉내내기 뭔데 내닉넴인데,
1868885,보통 하드포크하면 가격 변동이 생겨?(이클관련),
1868909,이따 상장되는 비트겟 거래소가 졷이라고?ㅋㅋㅋ 웃겨서 말도안나오네ㅋㅋ,
1868913,??? : 야 너네아빠 비트코인갤러리에서 구걸하던데?,
1868934,이클 하드포크때문에 오르는거임?,
1868949,과연 이클의 운명은?,
1868962,이클 낼모레 하드포크,
1868967,오늘 경주마 이클이다 보수적으로 10%는 찍을거 같다,
1868977,이클오르면 비트 빌빌대노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1868980,체인링크 진짜 존나 싸긴 하네,
1868981,이클은 그냥 내릴때마다 매수하면 되네,
1868985,이클 밤새 50000원 간단다 ♥+,
1868986,제2의 진도지 코인은 뭐다?,
1868993,이클 하드포크때문에 쏘는거임???,
1868996,오늘은 이클이 답이지,
1869004,묻지도 따지지도 말고 엔진코인타라,
1869006,담주 도지 예고,
1869007,빗갤에 이클얘기 계속나오는거보니,
1869016,이클 가즈앙,
1869022,쎄타토큰뭐하냐 약익절후 비트 폭락하길래 매수하랴고갔더니,
1869026,"넷마블,NC코인은 위믹스처럼 회사판매 안한다고 못박았네",
1869031,뉴욕에 사는 트레이더다...,
1869045,이클 작년 5월달과 비교,
1869057,이클 사고 망치친다 그냥 에라이,
1869077,보라 너 오래버텼다 제법 ㅋㅋ 이클자리가 탐나든?ㅋㅋ,
1869081,제2의 진도지 코인,
1869085,위믹스는 상장 빔도 없어 보이네..,
1869095,위믹스 오늘 상장빔 이지랄 ㅋㅋㅋ ,
1869098,오늘 위믹스 쏘긴하냐? 시발 ㅋㅋㅋ,
1869103,이클 매도벽 녹이는거 오지네,
1869104,위믹스 호재있어도 오르자마자 대표가 빼먹는데,
1869107,리플 기대된다,
1869118,이클에3천,
1869129,16시까지 위믹스 변동 없으면 걍 손절 한다,
1869140,이클은 신이고 나는 '무적'이다,
1869144,오늘 비트코인골드 9만간다ㅋㅋㅋ호재모르는애없제?,
1869159,이클 왜 오름?,
1869160,아씨빨 도지평단 450인데 언제오냐고,
1869181,이클 다시 줍줍 ㄱㅅ,
1869210,코인중에 젤암덩어리가 비트코인 아니냐??????,
1869214,얘들아 진짜 당분간은 주식이나 비트코인 하지마라 진짜 심각하다,
1869220,위믹스 오늘 쏘는거임???,
1869243,대장이 비트가아니라,
1869244,이클머가 호재라는거??,
1869245,롱이고 숏이고 지랄이고 비트코인은 레알 씹스캠임.,
1869249,리플 지금 드가서 1070원에 팔아도 될듯,
1869256,위믹스 쏜다 !!! 위믹스는 신이고 나는 무적이다 ~~,
1869257,야이 시발 비트 게세끼야~운전수 씨발세끼야,
1869259,니들 이클 한달만에 100% 오른거 아냐?,
1869267,위믹스 말아올리네. 업비트 오늘 상승률 5위다. 위믹스~,
1869269,위믹스 슬슬 쏜다 ㅋㅋㅋㅋㅋㅋㅋ,
1869274,위믹스 7650 탑슨ㅋㅋㅋㅋㅋㅋㅋ,
1869286,이클 30만간다,
1869287,위믹스 떡상,
1869289,이클오너가 구제한다 선착순,
1869291,얼마나 멍청하면 비트토렌트에 물렸을까,
1869296,방금 위믹스 물린 호구있노?,
1869297,위믹스 안탄새끼들 부들거리는거 존나 웃기네 ㅋㅋ,
1869302,이클 30간다,
1869305,이클은 지금사서물려도 몇시간뒤 5퍼이상먹음ㅋㅋㅋ,
1869321,위믹스 시동건다ㅋㅋㅋㅋㅋ,
1869325,위믹스 7600에 탄이유,
1869330,만약에 이더리움 2.0 업데이트되면 폴리곤은 나락감?,
1869338,이클이라 푸근하다,
1869356,엘비알와이크레딧 개쏜다 ㅋㅋㅋㅋ,
1869361,병신들 ㅋㅋㅋ 위믹스 빨리 빼라,
1869368,아직도 위믹스 선동되서 딸딸이 치는 새끼들 불쌍하노,
1869370,위믹스 가즈아 ~~~,
1869373,ㅋㅋ 방금 위믹스 7640에산 ㅂㅅ손절했냐?ㅋㅋ,
1869375,오늘 위믹스 쏘긴 쏠듯,
1869379,위믹스,
1869394,이클 10만원 긴급돌파~~~,
1869395,와 진짜 위믹스 oner 시샘하는 애들 왤케많냐? ㅋㅋ,
1869405,리플 개같이무너지노,
1869410,리플 빠지는거보니 상승장,
1869430,위믹스 무빙 심상치않노 ㄷㄷ,
1869434,아 근데 비트 왜이리 시원하게 운지못하냐 설마 롱아니제?,
1869480,이클 43700에 팔고 관망하는 승리자들은 개추 ㅋㅋㅋ,
1869488,이 븅신들은 비트 쪼금 내려갓다고 시즌종ㄹ료냐 븅신들아 ?,
1869494,위믹스 지금이라도 빨리 빼라 나락 간다 병신들아 ㅋㅋ,
1869506,리플 무슨일이냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1869514,솔브케어ㅡ 마로 BTC 장 시작 ㅋㅋㅋㅋㅋㅋㅋ,
1869518,리플 세일이다 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1869521,위믹스 탑승각 떴다 ㅋㅋㅋ,
1869526,근데 전쟁나면 금 가치도 올라가는데 비트도 올라가지않겟냐,
1869528,위믹스,
1869547,방금 리플 폭락했을때 숏 마켓가로 먹었다 개꿀,
1869556,뽀삐 떡상하는 날은 왜 비트 하락장의 시작일가,
1869560,솔브케어 ㅡㅡ마로 탑승 들 햇지? 출발할게 ~ ㅎㅎ,
1869601,아발 화성간다~~,
1869602,밸러토큰 위믹스는그냥 상폐시켜라,
1869631,위믹스가 5시 상장이라 했던가?,
1869657,위믹스 보라 욕하는새기들 특,
1869675,위믹스 상장빔없는이유,
1869677,"위믹스 드디어 출발합니다~~ ,ㅋㅋㅋ 뿌뿌",
1869712,리플 920원 수면매수 가능?,
1869766,이클 20만 vs 도지 900층,
1869782,얘들아 비트코인 올해 10억 간다,
1869791,비트 1억가면 이클 가격 얼마임?,
1869799,위믹스 상장 씹호재임?,
1869806,병신들 말해줘도 위믹스 상장빔이 호재 겠냐 제2의진도지라니까,
1869813,위믹스 씨발년아,
1869817,이와중 도지 근황,
1869821,위믹스 ㅅㅂ,
1869824,"위믹스 OKX상장전 8,600원까지",
1869829,코인 옮기려다가 리플에 쳐물렸다 ,
1869833,위믹스 조심혀라,
1869839,크로미아 이 시발련은,
1869878,플로우 개쏜다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1869891,리플왜쏨?,
1869898,불금인데 비트 왜이럼?,
1869917,아니 위믹스 이 씨발 애미뒤진새끼야 그만 좀 쏟으라고 씨발련아,
1869921,나욕좀해줘라 세타안집고 위믹스집음,
1869923,체인링크 돔황챠~~~~~~~,
1869938,위믹스 때문에 인생 망했다 개 씨발 애미 터져버린년,
1869941,솔브 펀디 파워 공통점 인도인 ceo,
1869946,이더리움도 올라오네,
1869947,이클 취큼이니니????,
1869948,씨빨련들이 위믹스를 개 ㅈ으로 보고있네 ㅋㅋ,
1869965,이클은 신이고 나는 '무적'이다,
1869979,이클은 오르는데 비골은 왜 안올라?,
1869992,위믹스에 선동당하는 지능이 잇긴 하구나,
1869994,오늘 17시에 위믹스 상장빔 안쏘면 ,
1870003,씨발 이클타놓을까 ㄹㅇ????????????????,
1870018,빅겟 위믹스 이벤트중이다,
1870022,도지 390층 올해안 탈출가능?!?!?!,
1870024,지금 그니깐 위믹스 마지막으로 믿으면 되는거지?,
1870026,이클 취큼이니???? 어 이 ㅆ발련들아,
1870033,"지금 같은 장애선 업빗 이클 쎄타, 빗썸 트루 들어가면 됨",
1870041,위믹스 위메이드가 자살골 넣은게,
1870046,이클 ㅈ나 씨게 한번 올리고 내릴꺼다 준비들 해라,
1870052,이클 취취금이뉘?????????????? 어??????,
1870060,이클은 취큼이 아니구나 ... 하 ㅈ같네 ..,
1870070,위믹스 상장 ㄷㄷㄷ 얼마 안남았다 ㄷㄷㄷ 상장빔 가보자!! ㄷㄷ,
1870080,Ftx 루나 니어 상장투표,
1870082,천만원 트루체인 상폐빔 vs 위믹스 상장빔 어디넣을까?,
1870085,이클 입출금 정지 2월 11일 ,
1870086,이클 탈출 가능?,
1870087,위믹스 상장 홍보쟁이,
1870103,이클 지금?,
1870110,오늘 상장하는 위믹스 코인에 대해서 알아보자.boja,
1870120,위믹스 쏘긴 개뿔 ㅋㅋㅋㅋㅋ,
1870122,하 이클 진짜 애간장 ㅈ나 태우네 ㅋㅋㅋㅋㅋㅋㅋㅋ,
1870124,이클 화산 폭발 뜸들이네 ㅋㅋ,
1870125,위믹스 그래서 언제 올라가요?,
1870130,위믹스 빔 기대하는 흑우들 없제?????,
1870134,내가 이클 취큼이라고 얘기 했니 안했니??? 어? ㅋㅋㅋㅋㅋㅋㅋㅋ,
1870141,"두, 두번 말 안한다 엔진 코인타라",
1870142,위믹스 드디어 시작했다 ㅋㅋㅋ 큰거온다~~~,
1870146,코린이 이클 수익 10만돌파,
1870147,위믹스 개 쏜다아아아아아아 ㄷㄷㄷㄷ,
1870149,이클은 살거면 지금임,
1870150,하 내가 이클 타라 했냐 안했냐 ㅋㅋㅋㅋㅋㅋ,
1870151,위믹스충들 불쌍해서라도 200원 정도는 올려주고 싶노,
1870153,이클 : 나의길을가련다 선언,
1870163,이클 오르는 이유가 뭐죠,
1870167,위믹스 8천원 언제와여?,
1870168,지금 이클 사람들 솔직히 쫌 타기 무서움 ㅇㅈ?? ㅋㅋㅋㅋㅋㅋ,
1870175,이클 숏쳣다 ㅆㅂ,
1870183,이클 이거 올해 탈출가능?,
1870186,바낸 이클 차트 이게 맞어 ...?,
1870192,이클 시발 저점 잘잡앗으먄 개아쉽노,
1870194,위믹스 운지중인데 뭐냐?,
1870202,형이 이클 타라했재??,
1870205,이클 진짜 20만원 구조 가냐?,
1870207,위믹스 Bitget 거래소 오픈,
1870210,이클 업비트 오늘 18:00 지갑닫히고 펌핑예상,
1870213,이클 미쳤네 ㅋㅋㅋ 짱깨형님들 다시 코인판 들어오는중이네 ㅋㅋㅋㅋ,
1870214,아 진짜 위믹스 애미 없네 시발련 ㅋㅋㅋㅋㅋ,
1870225,위믹스 상장빔 지리노 ㄷㄷ,
1870227,위믹스 간다 드디어 ㅋㅋㅋ 가즈아,
1870229,이클 지금타고 일주일만 존버하면 최소 20프로다.,
1870230,이클 아침에샀으면 10퍼먹네 씨빨,
1870231,이클 너무 무지성으로 탔다 ㅋㅋㅋ,
1870232,위믹스 가즈아,
1870233,코인 뉴비들아 이클 살려면 지금 사라 알겠냐 살려면 지금 사!!!!!!!,
1870239,위믹스 출발합니다 ㅋㅋㅋ 부릉부릉,
1870244,와 위믹스 상장 폭등한다 ㄷㄷ,
1870248,이클 기다려주고 있는데 왜 안탐??? 너넨 왜케 돈 못버냐?,
1870251,위믹스 슈퍼폭등 ㅋㅋㅋㅋㅋ 병신들 빨리타라니깐,
1870252,리플 1035 층 구조대 오냐,
1870256,"🌑 이클 평단:27,500 세력 50억 형이다  추천박으면 더 올려준다",
1870258,연습) 위믹스뭔데벌써 만원돌파?,
1870261,위믹스 지금 심상치않다 ㅋㅋㅋ,
1870265,위믹스첨타봣는디 시발련이진짜내가예약메도건데딱발라먹고쳐가는덕?,
1870266,니들은 왜 이클을 안타는겨>? ㅋㅋㅋㅋ,
1870267,어?? 위믹스 오르냐??,
1870269,(연습) 위믹스를 타냐 비이이잉시ㅣㅣㅣㅣㅣㅣㅣㅣㅣㄴ드ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,
1870272,지금 위믹스 안타면 집도 차도없다 ㅋㅋㅋ,
1870292,이클 입출금 중단이 과연 다이나믹한 변화를주려나,
1870294,위믹스 상장속도보니 바낸상장 썰도 헛소리는 아닌 거 같다,
1870295,위믹스는 신이야!!!!!! 여기서 위믹스 까는 사람들은 병신이야!!!!,
1870297,이클 ㅋㅋ,
1870298,이클 다음주까지 걔속 우상향 예정 ㅇㅇ,
1870299,이클 타라 난 분명히 말했다,
1870305,위믹스 또 백프로 위메이드에서 존나 팔았을듯 ㅋㅋ,
1870307,이클 백만원 간다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1870309,위믹스 씨발새끼야 적당히해라 좀 씨발,
